YEAR,WEEK,REGION,INFREL
2011,51,Zakarpattia,5
2011,52,Zakarpattia,7
2011,1,Zaporizhzhia,26
2011,2,Zaporizhzhia,15
2011,3,Zaporizhzhia,34
2011,4,Zaporizhzhia,44
2011,5,Zaporizhzhia,79
2011,6,Zaporizhzhia,92
2011,7,Zaporizhzhia,95
2011,8,Zaporizhzhia,77
2011,9,Zaporizhzhia,48
2011,10,Zaporizhzhia,26
2011,11,Zaporizhzhia,21
2011,12,Zaporizhzhia,32
2011,13,Zaporizhzhia,30
2011,14,Zaporizhzhia,34
2011,15,Zaporizhzhia,27
2011,16,Zaporizhzhia,27
2011,17,Zaporizhzhia,15
2011,18,Zaporizhzhia,12
2011,19,Zaporizhzhia,14
2011,20,Zaporizhzhia,10
2011,21,Zaporizhzhia,3
2011,22,Zaporizhzhia,9
2011,23,Zaporizhzhia,6
2011,24,Zaporizhzhia,4
2011,25,Zaporizhzhia,3
2011,26,Zaporizhzhia,2
2011,27,Zaporizhzhia,0
2011,28,Zaporizhzhia,0
2011,29,Zaporizhzhia,0
2011,30,Zaporizhzhia,3
2011,31,Zaporizhzhia,6
2011,32,Zaporizhzhia,6
2011,33,Zaporizhzhia,6
2011,34,Zaporizhzhia,9
2011,35,Zaporizhzhia,7
2011,36,Zaporizhzhia,6
2011,37,Zaporizhzhia,16
2011,38,Zaporizhzhia,21
2011,39,Zaporizhzhia,23
2011,40,Zaporizhzhia,30
2011,41,Zaporizhzhia,33
2011,42,Zaporizhzhia,28
2011,43,Zaporizhzhia,42
2011,44,Zaporizhzhia,44
2011,45,Zaporizhzhia,37
2011,46,Zaporizhzhia,35
2011,47,Zaporizhzhia,33
2011,48,Zaporizhzhia,18
2011,49,Zaporizhzhia,21
2011,50,Zaporizhzhia,20
2011,51,Zaporizhzhia,10
2011,52,Zaporizhzhia,5
2011,1,Zhytomyr,16
2011,2,Zhytomyr,18
2011,3,Zhytomyr,23
2011,4,Zhytomyr,33
2011,5,Zhytomyr,61
2011,6,Zhytomyr,73
2011,7,Zhytomyr,67
2011,8,Zhytomyr,62
2011,9,Zhytomyr,37
2011,10,Zhytomyr,21
2011,11,Zhytomyr,21
2011,12,Zhytomyr,20
2011,13,Zhytomyr,27
2011,14,Zhytomyr,18
2011,15,Zhytomyr,25
2011,16,Zhytomyr,19
2011,17,Zhytomyr,14
2011,18,Zhytomyr,8
2011,19,Zhytomyr,5
2011,20,Zhytomyr,9
2011,21,Zhytomyr,6
2011,22,Zhytomyr,0
2011,23,Zhytomyr,6
2011,24,Zhytomyr,0
2011,25,Zhytomyr,0
2011,26,Zhytomyr,3
2011,27,Zhytomyr,0
2011,28,Zhytomyr,4
2011,29,Zhytomyr,0
2011,30,Zhytomyr,0
2011,31,Zhytomyr,0
2011,32,Zhytomyr,3
2011,33,Zhytomyr,4
2011,34,Zhytomyr,1
2011,35,Zhytomyr,9
2011,36,Zhytomyr,3
2011,37,Zhytomyr,8
2011,38,Zhytomyr,14
2011,39,Zhytomyr,24
2011,40,Zhytomyr,28
2011,41,Zhytomyr,26
2011,42,Zhytomyr,27
2011,43,Zhytomyr,26
2011,44,Zhytomyr,31
2011,45,Zhytomyr,33
2011,46,Zhytomyr,26
2011,47,Zhytomyr,17
2011,48,Zhytomyr,13
2011,49,Zhytomyr,18
2011,50,Zhytomyr,13
2011,51,Zhytomyr,14
2011,52,Zhytomyr,3
2012,1,AR Crimea,33
2012,2,AR Crimea,28
2012,3,AR Crimea,46
2012,4,AR Crimea,66
2012,5,AR Crimea,109
2012,6,AR Crimea,130
2012,7,AR Crimea,126
2012,8,AR Crimea,104
2012,9,AR Crimea,66
2012,10,AR Crimea,39
2012,11,AR Crimea,31
2012,12,AR Crimea,38
2012,13,AR Crimea,46
2012,14,AR Crimea,40
2012,15,AR Crimea,41
2012,16,AR Crimea,35
2012,17,AR Crimea,30
2012,18,AR Crimea,19
2012,19,AR Crimea,8
2012,20,AR Crimea,11
2012,21,AR Crimea,6
2012,22,AR Crimea,2
2012,23,AR Crimea,7
2012,24,AR Crimea,1
2012,25,AR Crimea,2
2012,26,AR Crimea,0
2012,27,AR Crimea,2
2012,28,AR Crimea,0
2012,29,AR Crimea,4
2012,30,AR Crimea,0
2012,31,AR Crimea,0
2012,32,AR Crimea,7
2012,33,AR Crimea,7
2012,34,AR Crimea,2
2012,35,AR Crimea,8
2012,36,AR Crimea,11
2012,37,AR Crimea,19
2012,38,AR Crimea,31
2012,39,AR Crimea,34
2012,40,AR Crimea,40
2012,41,AR Crimea,50
2012,42,AR Crimea,46
2012,43,AR Crimea,52
2012,44,AR Crimea,55
2012,45,AR Crimea,51
2012,46,AR Crimea,45
2012,47,AR Crimea,40
2012,48,AR Crimea,32
2012,49,AR Crimea,30
2012,50,AR Crimea,18
2012,51,AR Crimea,14
2012,52,AR Crimea,14
2012,1,Cherkasy,18
2012,2,Cherkasy,18
2012,3,Cherkasy,27
2012,4,Cherkasy,31
2012,5,Cherkasy,54
2012,6,Cherkasy,66
2012,7,Cherkasy,64
2012,8,Cherkasy,61
2012,9,Cherkasy,38
2012,10,Cherkasy,21
2012,11,Cherkasy,14
2012,12,Cherkasy,17
2012,13,Cherkasy,21
2012,14,Cherkasy,18
2012,15,Cherkasy,23
2012,16,Cherkasy,20
2012,17,Cherkasy,10
2012,18,Cherkasy,13
2012,19,Cherkasy,11
2012,20,Cherkasy,3
2012,21,Cherkasy,4
2012,22,Cherkasy,7
2012,23,Cherkasy,0
2012,24,Cherkasy,3
2012,25,Cherkasy,0
2012,26,Cherkasy,4
2012,27,Cherkasy,4
2012,28,Cherkasy,0
2012,29,Cherkasy,0
2012,30,Cherkasy,1
2012,31,Cherkasy,0
2012,32,Cherkasy,3
2012,33,Cherkasy,5
2012,34,Cherkasy,4
2012,35,Cherkasy,3
2012,36,Cherkasy,3
2012,37,Cherkasy,7
2012,38,Cherkasy,12
2012,39,Cherkasy,24
2012,40,Cherkasy,22
2012,41,Cherkasy,22
2012,42,Cherkasy,22
2012,43,Cherkasy,28
2012,44,Cherkasy,31
2012,45,Cherkasy,24
2012,46,Cherkasy,23
2012,47,Cherkasy,16
2012,48,Cherkasy,17
2012,49,Cherkasy,17
2012,50,Cherkasy,14
2012,51,Cherkasy,4
2012,52,Cherkasy,7
2012,1,Chernihiv,13
2012,2,Chernihiv,13
2012,3,Chernihiv,14
2012,4,Chernihiv,28
2012,5,Chernihiv,53
2012,6,Chernihiv,63
2012,7,Chernihiv,62
2012,8,Chernihiv,50
2012,9,Chernihiv,31
2012,10,Chernihiv,20
2012,11,Chernihiv,20
2012,12,Chernihiv,23
2012,13,Chernihiv,24
2012,14,Chernihiv,21
2012,15,Chernihiv,20
2012,16,Chernihiv,17
2012,17,Chernihiv,10
2012,18,Chernihiv,13
2012,19,Chernihiv,3
2012,20,Chernihiv,2
2012,21,Chernihiv,7
2012,22,Chernihiv,6
2012,23,Chernihiv,0
2012,24,Chernihiv,4
2012,25,Chernihiv,0
2012,26,Chernihiv,0
2012,27,Chernihiv,0
2012,28,Chernihiv,0
2012,29,Chernihiv,0
2012,30,Chernihiv,2
2012,31,Chernihiv,1
2012,32,Chernihiv,0
2012,33,Chernihiv,0
2012,34,Chernihiv,0
2012,35,Chernihiv,0
2012,36,Chernihiv,1
2012,37,Chernihiv,6
2012,38,Chernihiv,14
2012,39,Chernihiv,15
2012,40,Chernihiv,15
2012,41,Chernihiv,17
2012,42,Chernihiv,18
2012,43,Chernihiv,22
2012,44,Chernihiv,31
2012,45,Chernihiv,27
2012,46,Chernihiv,25
2012,47,Chernihiv,20
2012,48,Chernihiv,13
2012,49,Chernihiv,8
2012,50,Chernihiv,9
2012,51,Chernihiv,5
2012,52,Chernihiv,1
2012,1,Chernivtsi,12
2012,2,Chernivtsi,6
2012,3,Chernivtsi,11
2012,4,Chernivtsi,23
2012,5,Chernivtsi,35
2012,6,Chernivtsi,35
2012,7,Chernivtsi,36
2012,8,Chernivtsi,33
2012,9,Chernivtsi,16
2012,10,Chernivtsi,8
2012,11,Chernivtsi,9
2012,12,Chernivtsi,14
2012,13,Chernivtsi,15
2012,14,Chernivtsi,13
2012,15,Chernivtsi,16
2012,16,Chernivtsi,11
2012,17,Chernivtsi,7
2012,18,Chernivtsi,6
2012,19,Chernivtsi,7
2012,20,Chernivtsi,0
2012,21,Chernivtsi,4
2012,22,Chernivtsi,0
2012,23,Chernivtsi,2
2012,24,Chernivtsi,1
2012,25,Chernivtsi,0
2012,26,Chernivtsi,0
2012,27,Chernivtsi,0
2012,28,Chernivtsi,0
2012,29,Chernivtsi,0
2012,30,Chernivtsi,2
2012,31,Chernivtsi,0
2012,32,Chernivtsi,0
2012,33,Chernivtsi,0
2012,34,Chernivtsi,0
2012,35,Chernivtsi,4
2012,36,Chernivtsi,4
2012,37,Chernivtsi,3
2012,38,Chernivtsi,10
2012,39,Chernivtsi,7
2012,40,Chernivtsi,17
2012,41,Chernivtsi,11
2012,42,Chernivtsi,11
2012,43,Chernivtsi,18
2012,44,Chernivtsi,13
2012,45,Chernivtsi,17
2012,46,Chernivtsi,15
2012,47,Chernivtsi,7
2012,48,Chernivtsi,6
2012,49,Chernivtsi,3
2012,50,Chernivtsi,8
2012,51,Chernivtsi,8
2012,52,Chernivtsi,1
2012,1,Dnipropetrovsk,67
2012,2,Dnipropetrovsk,54
2012,3,Dnipropetrovsk,95
2012,4,Dnipropetrovsk,146
2012,5,Dnipropetrovsk,228
2012,6,Dnipropetrovsk,283
2012,7,Dnipropetrovsk,282
2012,8,Dnipropetrovsk,235
2012,9,Dnipropetrovsk,147
2012,10,Dnipropetrovsk,84
2012,11,Dnipropetrovsk,76
2012,12,Dnipropetrovsk,90
2012,13,Dnipropetrovsk,100
2012,14,Dnipropetrovsk,92
2012,15,Dnipropetrovsk,88
2012,16,Dnipropetrovsk,75
2012,17,Dnipropetrovsk,57
2012,18,Dnipropetrovsk,40
2012,19,Dnipropetrovsk,28
2012,20,Dnipropetrovsk,25
2012,21,Dnipropetrovsk,25
2012,22,Dnipropetrovsk,19
2012,23,Dnipropetrovsk,8
2012,24,Dnipropetrovsk,4
2012,25,Dnipropetrovsk,6
2012,26,Dnipropetrovsk,0
2012,27,Dnipropetrovsk,0
2012,28,Dnipropetrovsk,0
2012,29,Dnipropetrovsk,0
2012,30,Dnipropetrovsk,8
2012,31,Dnipropetrovsk,6
2012,32,Dnipropetrovsk,5
2012,33,Dnipropetrovsk,9
2012,34,Dnipropetrovsk,12
2012,35,Dnipropetrovsk,21
2012,36,Dnipropetrovsk,23
2012,37,Dnipropetrovsk,44
2012,38,Dnipropetrovsk,61
2012,39,Dnipropetrovsk,84
2012,40,Dnipropetrovsk,91
2012,41,Dnipropetrovsk,100
2012,42,Dnipropetrovsk,91
2012,43,Dnipropetrovsk,122
2012,44,Dnipropetrovsk,127
2012,45,Dnipropetrovsk,117
2012,46,Dnipropetrovsk,111
2012,47,Dnipropetrovsk,91
2012,48,Dnipropetrovsk,67
2012,49,Dnipropetrovsk,61
2012,50,Dnipropetrovsk,48
2012,51,Dnipropetrovsk,40
2012,52,Dnipropetrovsk,29
2012,1,Donetsk,57
2012,2,Donetsk,59
2012,3,Donetsk,86
2012,4,Donetsk,137
2012,5,Donetsk,219
2012,6,Donetsk,266
2012,7,Donetsk,258
2012,8,Donetsk,218
2012,9,Donetsk,128
2012,10,Donetsk,78
2012,11,Donetsk,72
2012,12,Donetsk,84
2012,13,Donetsk,88
2012,14,Donetsk,79
2012,15,Donetsk,83
2012,16,Donetsk,64
2012,17,Donetsk,51
2012,18,Donetsk,39
2012,19,Donetsk,29
2012,20,Donetsk,23
2012,21,Donetsk,17
2012,22,Donetsk,13
2012,23,Donetsk,4
2012,24,Donetsk,3
2012,25,Donetsk,2
2012,26,Donetsk,2
2012,27,Donetsk,4
2012,28,Donetsk,0
2012,29,Donetsk,2
2012,30,Donetsk,6
2012,31,Donetsk,3
2012,32,Donetsk,6
2012,33,Donetsk,7
2012,34,Donetsk,19
2012,35,Donetsk,13
2012,36,Donetsk,24
2012,37,Donetsk,32
2012,38,Donetsk,57
2012,39,Donetsk,78
2012,40,Donetsk,87
2012,41,Donetsk,96
2012,42,Donetsk,86
2012,43,Donetsk,106
2012,44,Donetsk,113
2012,45,Donetsk,108
2012,46,Donetsk,98
2012,47,Donetsk,76
2012,48,Donetsk,66
2012,49,Donetsk,53
2012,50,Donetsk,39
2012,51,Donetsk,39
2012,52,Donetsk,25
2012,1,Ivano-Frankivsk,15
2012,2,Ivano-Frankivsk,19
2012,3,Ivano-Frankivsk,29
2012,4,Ivano-Frankivsk,38
2012,5,Ivano-Frankivsk,62
2012,6,Ivano-Frankivsk,78
2012,7,Ivano-Frankivsk,79
2012,8,Ivano-Frankivsk,63
2012,9,Ivano-Frankivsk,38
2012,10,Ivano-Frankivsk,19
2012,11,Ivano-Frankivsk,20
2012,12,Ivano-Frankivsk,24
2012,13,Ivano-Frankivsk,23
2012,14,Ivano-Frankivsk,27
2012,15,Ivano-Frankivsk,19
2012,16,Ivano-Frankivsk,24
2012,17,Ivano-Frankivsk,20
2012,18,Ivano-Frankivsk,8
2012,19,Ivano-Frankivsk,3
2012,20,Ivano-Frankivsk,6
2012,21,Ivano-Frankivsk,3
2012,22,Ivano-Frankivsk,2
2012,23,Ivano-Frankivsk,3
2012,24,Ivano-Frankivsk,4
2012,25,Ivano-Frankivsk,3
2012,26,Ivano-Frankivsk,0
2012,27,Ivano-Frankivsk,1
2012,28,Ivano-Frankivsk,0
2012,29,Ivano-Frankivsk,5
2012,30,Ivano-Frankivsk,1
2012,31,Ivano-Frankivsk,3
2012,32,Ivano-Frankivsk,1
2012,33,Ivano-Frankivsk,0
2012,34,Ivano-Frankivsk,7
2012,35,Ivano-Frankivsk,6
2012,36,Ivano-Frankivsk,10
2012,37,Ivano-Frankivsk,10
2012,38,Ivano-Frankivsk,18
2012,39,Ivano-Frankivsk,21
2012,40,Ivano-Frankivsk,27
2012,41,Ivano-Frankivsk,29
2012,42,Ivano-Frankivsk,21
2012,43,Ivano-Frankivsk,35
2012,44,Ivano-Frankivsk,34
2012,45,Ivano-Frankivsk,37
2012,46,Ivano-Frankivsk,26
2012,47,Ivano-Frankivsk,23
2012,48,Ivano-Frankivsk,18
2012,49,Ivano-Frankivsk,19
2012,50,Ivano-Frankivsk,16
2012,51,Ivano-Frankivsk,9
2012,52,Ivano-Frankivsk,8
2012,1,Kharkiv,23
2012,2,Kharkiv,26
2012,3,Kharkiv,40
2012,4,Kharkiv,59
2012,5,Kharkiv,95
2012,6,Kharkiv,114
2012,7,Kharkiv,115
2012,8,Kharkiv,93
2012,9,Kharkiv,59
2012,10,Kharkiv,36
2012,11,Kharkiv,26
2012,12,Kharkiv,35
2012,13,Kharkiv,43
2012,14,Kharkiv,34
2012,15,Kharkiv,39
2012,16,Kharkiv,25
2012,17,Kharkiv,20
2012,18,Kharkiv,20
2012,19,Kharkiv,9
2012,20,Kharkiv,10
2012,21,Kharkiv,11
2012,22,Kharkiv,6
2012,23,Kharkiv,8
2012,24,Kharkiv,6
2012,25,Kharkiv,6
2012,26,Kharkiv,4
2012,27,Kharkiv,3
2012,28,Kharkiv,5
2012,29,Kharkiv,2
2012,30,Kharkiv,2
2012,31,Kharkiv,5
2012,32,Kharkiv,7
2012,33,Kharkiv,6
2012,34,Kharkiv,8
2012,35,Kharkiv,8
2012,36,Kharkiv,11
2012,37,Kharkiv,11
2012,38,Kharkiv,25
2012,39,Kharkiv,31
2012,40,Kharkiv,37
2012,41,Kharkiv,43
2012,42,Kharkiv,41
2012,43,Kharkiv,47
2012,44,Kharkiv,46
2012,45,Kharkiv,43
2012,46,Kharkiv,48
2012,47,Kharkiv,38
2012,48,Kharkiv,28
2012,49,Kharkiv,23
2012,50,Kharkiv,22
2012,51,Kharkiv,16
2012,52,Kharkiv,7
2012,1,Kherson,22
2012,2,Kherson,19
2012,3,Kherson,29
2012,4,Kherson,39
2012,5,Kherson,70
2012,6,Kherson,88
2012,7,Kherson,80
2012,8,Kherson,72
2012,9,Kherson,42
2012,10,Kherson,27
2012,11,Kherson,22
2012,12,Kherson,23
2012,13,Kherson,32
2012,14,Kherson,21
2012,15,Kherson,30
2012,16,Kherson,24
2012,17,Kherson,20
2012,18,Kherson,16
2012,19,Kherson,4
2012,20,Kherson,12
2012,21,Kherson,6
2012,22,Kherson,0
2012,23,Kherson,7
2012,24,Kherson,5
2012,25,Kherson,2
2012,26,Kherson,2
2012,27,Kherson,3
2012,28,Kherson,3
2012,29,Kherson,0
2012,30,Kherson,0
2012,31,Kherson,1
2012,32,Kherson,2
2012,33,Kherson,0
2012,34,Kherson,0
2012,35,Kherson,2
2012,36,Kherson,7
2012,37,Kherson,8
2012,38,Kherson,22
2012,39,Kherson,23
2012,40,Kherson,22
2012,41,Kherson,32
2012,42,Kherson,25
2012,43,Kherson,34
2012,44,Kherson,36
2012,45,Kherson,32
2012,46,Kherson,35
2012,47,Kherson,25
2012,48,Kherson,15
2012,49,Kherson,19
2012,50,Kherson,16
2012,51,Kherson,8
2012,52,Kherson,11
2012,1,Khmelnytskyi,11
2012,2,Khmelnytskyi,15
2012,3,Khmelnytskyi,15
2012,4,Khmelnytskyi,31
2012,5,Khmelnytskyi,46
2012,6,Khmelnytskyi,57
2012,7,Khmelnytskyi,61
2012,8,Khmelnytskyi,50
2012,9,Khmelnytskyi,27
2012,10,Khmelnytskyi,17
2012,11,Khmelnytskyi,20
2012,12,Khmelnytskyi,14
2012,13,Khmelnytskyi,22
2012,14,Khmelnytskyi,22
2012,15,Khmelnytskyi,13
2012,16,Khmelnytskyi,18
2012,17,Khmelnytskyi,10
2012,18,Khmelnytskyi,7
2012,19,Khmelnytskyi,7
2012,20,Khmelnytskyi,5
2012,21,Khmelnytskyi,2
2012,22,Khmelnytskyi,7
2012,23,Khmelnytskyi,3
2012,24,Khmelnytskyi,0
2012,25,Khmelnytskyi,0
2012,26,Khmelnytskyi,0
2012,27,Khmelnytskyi,3
2012,28,Khmelnytskyi,1
2012,29,Khmelnytskyi,0
2012,30,Khmelnytskyi,0
2012,31,Khmelnytskyi,2
2012,32,Khmelnytskyi,0
2012,33,Khmelnytskyi,3
2012,34,Khmelnytskyi,5
2012,35,Khmelnytskyi,8
2012,36,Khmelnytskyi,9
2012,37,Khmelnytskyi,6
2012,38,Khmelnytskyi,16
2012,39,Khmelnytskyi,21
2012,40,Khmelnytskyi,22
2012,41,Khmelnytskyi,20
2012,42,Khmelnytskyi,21
2012,43,Khmelnytskyi,24
2012,44,Khmelnytskyi,26
2012,45,Khmelnytskyi,25
2012,46,Khmelnytskyi,23
2012,47,Khmelnytskyi,21
2012,48,Khmelnytskyi,11
2012,49,Khmelnytskyi,10
2012,50,Khmelnytskyi,9
2012,51,Khmelnytskyi,8
2012,52,Khmelnytskyi,4
2012,1,Kirovohrad,19
2012,2,Kirovohrad,17
2012,3,Kirovohrad,22
2012,4,Kirovohrad,39
2012,5,Kirovohrad,63
2012,6,Kirovohrad,75
2012,7,Kirovohrad,68
2012,8,Kirovohrad,60
2012,9,Kirovohrad,40
2012,10,Kirovohrad,18
2012,11,Kirovohrad,18
2012,12,Kirovohrad,20
2012,13,Kirovohrad,26
2012,14,Kirovohrad,17
2012,15,Kirovohrad,25
2012,16,Kirovohrad,20
2012,17,Kirovohrad,19
2012,18,Kirovohrad,6
2012,19,Kirovohrad,8
2012,20,Kirovohrad,6
2012,21,Kirovohrad,0
2012,22,Kirovohrad,6
2012,23,Kirovohrad,0
2012,24,Kirovohrad,0
2012,25,Kirovohrad,1
2012,26,Kirovohrad,0
2012,27,Kirovohrad,0
2012,28,Kirovohrad,0
2012,29,Kirovohrad,3
2012,30,Kirovohrad,0
2012,31,Kirovohrad,4
2012,32,Kirovohrad,0
2012,33,Kirovohrad,0
2012,34,Kirovohrad,0
2012,35,Kirovohrad,7
2012,36,Kirovohrad,5
2012,37,Kirovohrad,7
2012,38,Kirovohrad,16
2012,39,Kirovohrad,20
2012,40,Kirovohrad,23
2012,41,Kirovohrad,26
2012,42,Kirovohrad,21
2012,43,Kirovohrad,29
2012,44,Kirovohrad,27
2012,45,Kirovohrad,29
2012,46,Kirovohrad,28
2012,47,Kirovohrad,23
2012,48,Kirovohrad,12
2012,49,Kirovohrad,11
2012,50,Kirovohrad,9
2012,51,Kirovohrad,6
2012,52,Kirovohrad,7
2012,1,Kyiv,23
2012,2,Kyiv,25
2012,3,Kyiv,35
2012,4,Kyiv,56
2012,5,Kyiv,85
2012,6,Kyiv,108
2012,7,Kyiv,103
2012,8,Kyiv,89
2012,9,Kyiv,59
2012,10,Kyiv,33
2012,11,Kyiv,33
2012,12,Kyiv,38
2012,13,Kyiv,38
2012,14,Kyiv,35
2012,15,Kyiv,29
2012,16,Kyiv,30
2012,17,Kyiv,19
2012,18,Kyiv,12
2012,19,Kyiv,7
2012,20,Kyiv,5
2012,21,Kyiv,6
2012,22,Kyiv,9
2012,23,Kyiv,3
2012,24,Kyiv,0
2012,25,Kyiv,3
2012,26,Kyiv,0
2012,27,Kyiv,0
2012,28,Kyiv,5
2012,29,Kyiv,2
2012,30,Kyiv,0
2012,31,Kyiv,0
2012,32,Kyiv,6
2012,33,Kyiv,3
2012,34,Kyiv,8
2012,35,Kyiv,5
2012,36,Kyiv,11
2012,37,Kyiv,13
2012,38,Kyiv,20
2012,39,Kyiv,27
2012,40,Kyiv,33
2012,41,Kyiv,39
2012,42,Kyiv,38
2012,43,Kyiv,42
2012,44,Kyiv,46
2012,45,Kyiv,41
2012,46,Kyiv,39
2012,47,Kyiv,36
2012,48,Kyiv,24
2012,49,Kyiv,20
2012,50,Kyiv,19
2012,51,Kyiv,17
2012,52,Kyiv,9
2012,1,KyivCity,30
2012,2,KyivCity,23
2012,3,KyivCity,33
2012,4,KyivCity,62
2012,5,KyivCity,96
2012,6,KyivCity,114
2012,7,KyivCity,115
2012,8,KyivCity,92
2012,9,KyivCity,54
2012,10,KyivCity,31
2012,11,KyivCity,27
2012,12,KyivCity,37
2012,13,KyivCity,44
2012,14,KyivCity,31
2012,15,KyivCity,30
2012,16,KyivCity,33
2012,17,KyivCity,21
2012,18,KyivCity,13
2012,19,KyivCity,16
2012,20,KyivCity,6
2012,21,KyivCity,6
2012,22,KyivCity,5
2012,23,KyivCity,5
2012,24,KyivCity,0
2012,25,KyivCity,4
2012,26,KyivCity,0
2012,27,KyivCity,0
2012,28,KyivCity,0
2012,29,KyivCity,5
2012,30,KyivCity,1
2012,31,KyivCity,0
2012,32,KyivCity,5
2012,33,KyivCity,1
2012,34,KyivCity,3
2012,35,KyivCity,9
2012,36,KyivCity,7
2012,37,KyivCity,19
2012,38,KyivCity,29
2012,39,KyivCity,31
2012,40,KyivCity,37
2012,41,KyivCity,41
2012,42,KyivCity,33
2012,43,KyivCity,43
2012,44,KyivCity,48
2012,45,KyivCity,51
2012,46,KyivCity,41
2012,47,KyivCity,35
2012,48,KyivCity,24
2012,49,KyivCity,21
2012,50,KyivCity,22
2012,51,KyivCity,19
2012,52,KyivCity,16
2012,1,Luhansk,35
2012,2,Luhansk,34
2012,3,Luhansk,41
2012,4,Luhansk,69
2012,5,Luhansk,116
2012,6,Luhansk,147
2012,7,Luhansk,143
2012,8,Luhansk,120
2012,9,Luhansk,73
2012,10,Luhansk,37
2012,11,Luhansk,35
2012,12,Luhansk,49
2012,13,Luhansk,47
2012,14,Luhansk,41
2012,15,Luhansk,42
2012,16,Luhansk,35
2012,17,Luhansk,32
2012,18,Luhansk,19
2012,19,Luhansk,11
2012,20,Luhansk,16
2012,21,Luhansk,11
2012,22,Luhansk,11
2012,23,Luhansk,8
2012,24,Luhansk,1
2012,25,Luhansk,0
2012,26,Luhansk,2
2012,27,Luhansk,0
2012,28,Luhansk,0
2012,29,Luhansk,0
2012,30,Luhansk,0
2012,31,Luhansk,6
2012,32,Luhansk,5
2012,33,Luhansk,6
2012,34,Luhansk,7
2012,35,Luhansk,12
2012,36,Luhansk,13
2012,37,Luhansk,21
2012,38,Luhansk,28
2012,39,Luhansk,43
2012,40,Luhansk,46
2012,41,Luhansk,50
2012,42,Luhansk,46
2012,43,Luhansk,63
2012,44,Luhansk,62
2012,45,Luhansk,59
2012,46,Luhansk,56
2012,47,Luhansk,41
2012,48,Luhansk,38
2012,49,Luhansk,29
2012,50,Luhansk,27
2012,51,Luhansk,17
2012,52,Luhansk,12
2012,1,Lviv,33
2012,2,Lviv,32
2012,3,Lviv,41
2012,4,Lviv,70
2012,5,Lviv,111
2012,6,Lviv,132
2012,7,Lviv,133
2012,8,Lviv,110
2012,9,Lviv,69
2012,10,Lviv,35
2012,11,Lviv,39
2012,12,Lviv,38
2012,13,Lviv,44
2012,14,Lviv,41
2012,15,Lviv,44
2012,16,Lviv,36
2012,17,Lviv,29
2012,18,Lviv,20
2012,19,Lviv,17
2012,20,Lviv,16
2012,21,Lviv,10
2012,22,Lviv,7
2012,23,Lviv,8
2012,24,Lviv,2
2012,25,Lviv,0
2012,26,Lviv,0
2012,27,Lviv,0
2012,28,Lviv,0
2012,29,Lviv,4
2012,30,Lviv,6
2012,31,Lviv,3
2012,32,Lviv,8
2012,33,Lviv,2
2012,34,Lviv,6
2012,35,Lviv,4
2012,36,Lviv,11
2012,37,Lviv,15
2012,38,Lviv,29
2012,39,Lviv,36
2012,40,Lviv,43
2012,41,Lviv,51
2012,42,Lviv,45
2012,43,Lviv,52
2012,44,Lviv,62
2012,45,Lviv,52
2012,46,Lviv,54
2012,47,Lviv,45
2012,48,Lviv,31
2012,49,Lviv,23
2012,50,Lviv,24
2012,51,Lviv,18
2012,52,Lviv,12
2012,1,Mykolaiv,21
2012,2,Mykolaiv,17
2012,3,Mykolaiv,22
2012,4,Mykolaiv,41
2012,5,Mykolaiv,70
2012,6,Mykolaiv,84
2012,7,Mykolaiv,78
2012,8,Mykolaiv,63
2012,9,Mykolaiv,40
2012,10,Mykolaiv,27
2012,11,Mykolaiv,17
2012,12,Mykolaiv,22
2012,13,Mykolaiv,26
2012,14,Mykolaiv,22
2012,15,Mykolaiv,22
2012,16,Mykolaiv,18
2012,17,Mykolaiv,15
2012,18,Mykolaiv,10
2012,19,Mykolaiv,3
2012,20,Mykolaiv,10
2012,21,Mykolaiv,7
2012,22,Mykolaiv,3
2012,23,Mykolaiv,1
2012,24,Mykolaiv,0
2012,25,Mykolaiv,0
2012,26,Mykolaiv,2
2012,27,Mykolaiv,0
2012,28,Mykolaiv,0
2012,29,Mykolaiv,3
2012,30,Mykolaiv,0
2012,31,Mykolaiv,0
2012,32,Mykolaiv,3
2012,33,Mykolaiv,6
2012,34,Mykolaiv,2
2012,35,Mykolaiv,5
2012,36,Mykolaiv,10
2012,37,Mykolaiv,7
2012,38,Mykolaiv,19
2012,39,Mykolaiv,20
2012,40,Mykolaiv,22
2012,41,Mykolaiv,25
2012,42,Mykolaiv,30
2012,43,Mykolaiv,34
2012,44,Mykolaiv,35
2012,45,Mykolaiv,35
2012,46,Mykolaiv,33
2012,47,Mykolaiv,24
2012,48,Mykolaiv,20
2012,49,Mykolaiv,15
2012,50,Mykolaiv,18
2012,51,Mykolaiv,11
2012,52,Mykolaiv,10
2012,1,Odessa,44
2012,2,Odessa,36
2012,3,Odessa,61
2012,4,Odessa,93
2012,5,Odessa,142
2012,6,Odessa,181
2012,7,Odessa,177
2012,8,Odessa,143
2012,9,Odessa,89
2012,10,Odessa,48
2012,11,Odessa,53
2012,12,Odessa,55
2012,13,Odessa,57
2012,14,Odessa,55
2012,15,Odessa,53
2012,16,Odessa,43
2012,17,Odessa,40
2012,18,Odessa,28
2012,19,Odessa,21
2012,20,Odessa,21
2012,21,Odessa,18
2012,22,Odessa,7
